id,x,y,z,type,1-neighbour id,1-neighbour type,1-neighbour x,1-neighbour y,1-neighbour z,2-neighbour id,2-neighbour type,2-neighbour x,2-neighbour y,2-neighbour z,3-neighbour id,3-neighbour type,3-neighbour x,3-neighbour y,3-neighbour z,4-neighbour id,4-neighbour type,4-neighbour x,4-neighbour y,4-neighbour z,5-neighbour id,5-neighbour type,5-neighbour x,5-neighbour y,5-neighbour z,6-neighbour id,6-neighbour type,6-neighbour x,6-neighbour y,6-neighbour z,7-neighbour id,7-neighbour type,7-neighbour x,7-neighbour y,7-neighbour z,8-neighbour id,8-neighbour type,8-neighbour x,8-neighbour y,8-neighbour z,9-neighbour id,9-neighbour type,9-neighbour x,9-neighbour y,9-neighbour z,10-neighbour id,10-neighbour type,10-neighbour x,10-neighbour y,10-neighbour z,11-neighbour id,11-neighbour type,11-neighbour x,11-neighbour y,11-neighbour z,12-neighbour id,12-neighbour type,12-neighbour x,12-neighbour y,12-neighbour z,13-neighbour id,13-neighbour type,13-neighbour x,13-neighbour y,13-neighbour z,14-neighbour id,14-neighbour type,14-neighbour x,14-neighbour y,14-neighbour z,15-neighbour id,15-neighbour type,15-neighbour x,15-neighbour y,15-neighbour z,16-neighbour id,16-neighbour type,16-neighbour x,16-neighbour y,16-neighbour z,17-neighbour id,17-neighbour type,17-neighbour x,17-neighbour y,17-neighbour z,18-neighbour id,18-neighbour type,18-neighbour x,18-neighbour y,18-neighbour z,19-neighbour id,19-neighbour type,19-neighbour x,19-neighbour y,19-neighbour z,20-neighbour id,20-neighbour type,20-neighbour x,20-neighbour y,20-neighbour z,21-neighbour id,21-neighbour type,21-neighbour x,21-neighbour y,21-neighbour z,22-neighbour id,22-neighbour type,22-neighbour x,22-neighbour y,22-neighbour z,23-neighbour id,23-neighbour type,23-neighbour x,23-neighbour y,23-neighbour z,24-neighbour id,24-neighbour type,24-neighbour x,24-neighbour y,24-neighbour z,25-neighbour id,25-neighbour type,25-neighbour x,25-neighbour y,25-neighbour z,26-neighbour id,26-neighbour type,26-neighbour x,26-neighbour y,26-neighbour z,27-neighbour id,27-neighbour type,27-neighbour x,27-neighbour y,27-neighbour z,28-neighbour id,28-neighbour type,28-neighbour x,28-neighbour y,28-neighbour z,29-neighbour id,29-neighbour type,29-neighbour x,29-neighbour y,29-neighbour z,30-neighbour id,30-neighbour type,30-neighbour x,30-neighbour y,30-neighbour z,31-neighbour id,31-neighbour type,31-neighbour x,31-neighbour y,31-neighbour z,32-neighbour id,32-neighbour type,32-neighbour x,32-neighbour y,32-neighbour z,33-neighbour id,33-neighbour type,33-neighbour x,33-neighbour y,33-neighbour z,34-neighbour id,34-neighbour type,34-neighbour x,34-neighbour y,34-neighbour z,35-neighbour id,35-neighbour type,35-neighbour x,35-neighbour y,35-neighbour z,36-neighbour id,36-neighbour type,36-neighbour x,36-neighbour y,36-neighbour z,37-neighbour id,37-neighbour type,37-neighbour x,37-neighbour y,37-neighbour z,38-neighbour id,38-neighbour type,38-neighbour x,38-neighbour y,38-neighbour z,39-neighbour id,39-neighbour type,39-neighbour x,39-neighbour y,39-neighbour z,40-neighbour id,40-neighbour type,40-neighbour x,40-neighbour y,40-neighbour z,41-neighbour id,41-neighbour type,41-neighbour x,41-neighbour y,41-neighbour z,42-neighbour id,42-neighbour type,42-neighbour x,42-neighbour y,42-neighbour z,43-neighbour id,43-neighbour type,43-neighbour x,43-neighbour y,43-neighbour z,44-neighbour id,44-neighbour type,44-neighbour x,44-neighbour y,44-neighbour z,45-neighbour id,45-neighbour type,45-neighbour x,45-neighbour y,45-neighbour z,46-neighbour id,46-neighbour type,46-neighbour x,46-neighbour y,46-neighbour z,47-neighbour id,47-neighbour type,47-neighbour x,47-neighbour y,47-neighbour z,48-neighbour id,48-neighbour type,48-neighbour x,48-neighbour y,48-neighbour z,49-neighbour id,49-neighbour type,49-neighbour x,49-neighbour y,49-neighbour z,50-neighbour id,50-neighbour type,50-neighbour x,50-neighbour y,50-neighbour z,51-neighbour id,51-neighbour type,51-neighbour x,51-neighbour y,51-neighbour z,52-neighbour id,52-neighbour type,52-neighbour x,52-neighbour y,52-neighbour z,53-neighbour id,53-neighbour type,53-neighbour x,53-neighbour y,53-neighbour z,54-neighbour id,54-neighbour type,54-neighbour x,54-neighbour y,54-neighbour z,55-neighbour id,55-neighbour type,55-neighbour x,55-neighbour y,55-neighbour z,nb,1-faced,2-faced,3-faced,4-faced,5-faced,6-faced,7-faced,8-faced,9-faced,10-faced,11-faced,12-faced,13-faced
185.0,43.0727,-0.460897,-3.45209,1.28,1590.0,1.28,38.5953,-3.40266,-3.45435,4080.0,1.6,48.717,8.09778,-3.55597,4732.0,1.28,33.392,3.21039,-3.64635,9391.0,1.28,55.1771,-0.991247,-3.59534,1956.0,1.28,31.1033,2.29507,-3.53585,12575.0,1.28,52.9552,7.28456,-3.51256,11218.0,1.28,28.5978,3.52831,-3.5666,7490.0,1.28,30.1158,11.8369,-3.56755,1677.0,1.28,43.5008,17.6262,-3.56948,5180.0,1.28,23.3777,4.58003,-3.63921,7321.0,1.28,50.8913,19.1018,-3.59068,6108.0,1.28,38.0076,21.2446,-3.56122,12507.0,1.28,25.2308,12.9232,-3.47505,8245.0,1.28,31.272,18.6063,-3.57651,6305.0,1.28,22.4675,12.8514,-3.51224,5899.0,1.28,54.506,22.1006,-3.49919,13337.0,1.28,32.5903,23.7143,-3.64699,8697.0,1.28,17.7706,9.91655,-3.525,10670.0,1.6,41.7643,27.8375,-3.5207,6820.0,1.6,51.0208,26.7678,-3.6831,13122.0,1.6,15.0679,7.9182,-3.48664,3160.0,1.28,28.0267,25.5995,-3.57666,5119.0,1.28,36.6491,29.1354,-3.47255,651.0,1.28,43.0658,30.4506,-3.55847,13399.0,1.6,30.1547,27.702,-3.46513,3107.0,1.6,15.8335,16.276,-3.54339,5660.0,1.28,10.7889,6.10315,-3.47534,8081.0,1.28,11.2853,10.725,-3.46447,5574.0,1.28,16.7045,20.9926,-3.5714,3971.0,1.28,19.9966,25.5904,-3.46224,11635.0,1.6,41.0161,34.8971,-3.6654,12156.0,1.28,43.6917,35.7619,-3.65133,1006.0,1.28,53.5513,34.2341,-3.60678,3219.0,1.28,7.2453,9.56389,-3.47695,454.0,1.28,5.27795,17.3403,-3.60043,12735.0,1.6,6.26153,19.7567,-3.68185,3816.0,1.28,28.2005,39.2479,-3.64582,8917.0,1.28,-0.330988,5.64389,-3.60515,1009.0,1.6,2.44928,17.7969,-3.48764,13242.0,1.28,-1.75044,3.83267,-3.48604,3208.0,1.28,25.8444,42.8671,-3.50166,8910.0,1.6,41.8871,46.2846,-3.49332,12624.0,1.28,13.2905,37.7725,-3.63027,5464.0,1.6,38.0369,49.0651,-3.52889,6441.0,1.28,-0.0897092,24.4569,-3.48684,4236.0,1.6,54.4322,48.1435,-3.48367,2141.0,1.28,-3.66748,20.1763,-3.68849,1516.0,1.28,-0.244311,27.4378,-3.68839,6702.0,1.28,4.16184,35.7022,-3.68321,6794.0,1.28,41.664,53.4164,-3.62996,8772.0,1.28,5.18549,43.3449,-3.58498,10330.0,1.28,2.98717,43.7921,-3.47369,8451.0,1.6,-3.34063,37.4228,-3.49708,2814.0,1.28,13.1057,54.1871,-3.51869,8539.0,1.28,1.38847,49.7622,-3.52047,11.0,0.0,0.0,0.0,3.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
454.0,5.27795,17.3403,-3.60043,1.28,12735.0,1.6,6.26153,19.7567,-3.68185,1009.0,1.6,2.44928,17.7969,-3.48764,3219.0,1.28,7.2453,9.56389,-3.47695,6441.0,1.28,-0.0897092,24.4569,-3.48684,8081.0,1.28,11.2853,10.725,-3.46447,2141.0,1.28,-3.66748,20.1763,-3.68849,3107.0,1.6,15.8335,16.276,-3.54339,1516.0,1.28,-0.244311,27.4378,-3.68839,5574.0,1.28,16.7045,20.9926,-3.5714,5660.0,1.28,10.7889,6.10315,-3.47534,8917.0,1.28,-0.330988,5.64389,-3.60515,13122.0,1.6,15.0679,7.9182,-3.48664,8697.0,1.28,17.7706,9.91655,-3.525,13242.0,1.28,-1.75044,3.83267,-3.48604,3971.0,1.28,19.9966,25.5904,-3.46224,6305.0,1.28,22.4675,12.8514,-3.51224,6702.0,1.28,4.16184,35.7022,-3.68321,12507.0,1.28,25.2308,12.9232,-3.47505,8451.0,1.6,-3.34063,37.4228,-3.49708,12624.0,1.28,13.2905,37.7725,-3.63027,5180.0,1.28,23.3777,4.58003,-3.63921,3160.0,1.28,28.0267,25.5995,-3.57666,7490.0,1.28,30.1158,11.8369,-3.56755,8772.0,1.28,5.18549,43.3449,-3.58498,8245.0,1.28,31.272,18.6063,-3.57651,10330.0,1.28,2.98717,43.7921,-3.47369,13399.0,1.6,30.1547,27.702,-3.46513,11218.0,1.28,28.5978,3.52831,-3.5666,13337.0,1.28,32.5903,23.7143,-3.64699,1956.0,1.28,31.1033,2.29507,-3.53585,4732.0,1.28,33.392,3.21039,-3.64635,3816.0,1.28,28.2005,39.2479,-3.64582,8539.0,1.28,1.38847,49.7622,-3.52047,3208.0,1.28,25.8444,42.8671,-3.50166,6108.0,1.28,38.0076,21.2446,-3.56122,5119.0,1.28,36.6491,29.1354,-3.47255,2814.0,1.28,13.1057,54.1871,-3.51869,10670.0,1.6,41.7643,27.8375,-3.5207,1677.0,1.28,43.5008,17.6262,-3.56948,1590.0,1.28,38.5953,-3.40266,-3.45435,11635.0,1.6,41.0161,34.8971,-3.6654,651.0,1.28,43.0658,30.4506,-3.55847,185.0,1.28,43.0727,-0.460897,-3.45209,12156.0,1.28,43.6917,35.7619,-3.65133,4080.0,1.6,48.717,8.09778,-3.55597,5464.0,1.6,38.0369,49.0651,-3.52889,7321.0,1.28,50.8913,19.1018,-3.59068,8910.0,1.6,41.8871,46.2846,-3.49332,6820.0,1.6,51.0208,26.7678,-3.6831,12575.0,1.28,52.9552,7.28456,-3.51256,5899.0,1.28,54.506,22.1006,-3.49919,1006.0,1.28,53.5513,34.2341,-3.60678,6794.0,1.28,41.664,53.4164,-3.62996,9391.0,1.28,55.1771,-0.991247,-3.59534,4236.0,1.6,54.4322,48.1435,-3.48367,9.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651.0,43.0658,30.4506,-3.55847,1.28,10670.0,1.6,41.7643,27.8375,-3.5207,11635.0,1.6,41.0161,34.8971,-3.6654,12156.0,1.28,43.6917,35.7619,-3.65133,5119.0,1.28,36.6491,29.1354,-3.47255,6820.0,1.6,51.0208,26.7678,-3.6831,6108.0,1.28,38.0076,21.2446,-3.56122,1006.0,1.28,53.5513,34.2341,-3.60678,13337.0,1.28,32.5903,23.7143,-3.64699,1677.0,1.28,43.5008,17.6262,-3.56948,13399.0,1.6,30.1547,27.702,-3.46513,7321.0,1.28,50.8913,19.1018,-3.59068,5899.0,1.28,54.506,22.1006,-3.49919,3160.0,1.28,28.0267,25.5995,-3.57666,8910.0,1.6,41.8871,46.2846,-3.49332,8245.0,1.28,31.272,18.6063,-3.57651,3816.0,1.28,28.2005,39.2479,-3.64582,5464.0,1.6,38.0369,49.0651,-3.52889,4236.0,1.6,54.4322,48.1435,-3.48367,3208.0,1.28,25.8444,42.8671,-3.50166,7490.0,1.28,30.1158,11.8369,-3.56755,6794.0,1.28,41.664,53.4164,-3.62996,4080.0,1.6,48.717,8.09778,-3.55597,3971.0,1.28,19.9966,25.5904,-3.46224,12507.0,1.28,25.2308,12.9232,-3.47505,12575.0,1.28,52.9552,7.28456,-3.51256,6305.0,1.28,22.4675,12.8514,-3.51224,5574.0,1.28,16.7045,20.9926,-3.5714,4732.0,1.28,33.392,3.21039,-3.64635,11218.0,1.28,28.5978,3.52831,-3.5666,1956.0,1.28,31.1033,2.29507,-3.53585,12624.0,1.28,13.2905,37.7725,-3.63027,3107.0,1.6,15.8335,16.276,-3.54339,185.0,1.28,43.0727,-0.460897,-3.45209,5180.0,1.28,23.3777,4.58003,-3.63921,8697.0,1.28,17.7706,9.91655,-3.525,9391.0,1.28,55.1771,-0.991247,-3.59534,1590.0,1.28,38.5953,-3.40266,-3.45435,13122.0,1.6,15.0679,7.9182,-3.48664,8081.0,1.28,11.2853,10.725,-3.46447,2814.0,1.28,13.1057,54.1871,-3.51869,12735.0,1.6,6.26153,19.7567,-3.68185,6702.0,1.28,4.16184,35.7022,-3.68321,454.0,1.28,5.27795,17.3403,-3.60043,8772.0,1.28,5.18549,43.3449,-3.58498,5660.0,1.28,10.7889,6.10315,-3.47534,3219.0,1.28,7.2453,9.56389,-3.47695,10330.0,1.28,2.98717,43.7921,-3.47369,1009.0,1.6,2.44928,17.7969,-3.48764,1516.0,1.28,-0.244311,27.4378,-3.68839,6441.0,1.28,-0.0897092,24.4569,-3.48684,8539.0,1.28,1.38847,49.7622,-3.52047,8451.0,1.6,-3.34063,37.4228,-3.49708,2141.0,1.28,-3.66748,20.1763,-3.68849,8917.0,1.28,-0.330988,5.64389,-3.60515,13242.0,1.28,-1.75044,3.83267,-3.48604,14.0,0.0,0.0,0.0,2.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
1006.0,53.5513,34.2341,-3.60678,1.28,6820.0,1.6,51.0208,26.7678,-3.6831,12156.0,1.28,43.6917,35.7619,-3.65133,651.0,1.28,43.0658,30.4506,-3.55847,5899.0,1.28,54.506,22.1006,-3.49919,11635.0,1.6,41.0161,34.8971,-3.6654,10670.0,1.6,41.7643,27.8375,-3.5207,4236.0,1.6,54.4322,48.1435,-3.48367,7321.0,1.28,50.8913,19.1018,-3.59068,8910.0,1.6,41.8871,46.2846,-3.49332,5119.0,1.28,36.6491,29.1354,-3.47255,1677.0,1.28,43.5008,17.6262,-3.56948,6108.0,1.28,38.0076,21.2446,-3.56122,5464.0,1.6,38.0369,49.0651,-3.52889,6794.0,1.28,41.664,53.4164,-3.62996,13337.0,1.28,32.5903,23.7143,-3.64699,13399.0,1.6,30.1547,27.702,-3.46513,3816.0,1.28,28.2005,39.2479,-3.64582,4080.0,1.6,48.717,8.09778,-3.55597,3160.0,1.28,28.0267,25.5995,-3.57666,12575.0,1.28,52.9552,7.28456,-3.51256,8245.0,1.28,31.272,18.6063,-3.57651,3208.0,1.28,25.8444,42.8671,-3.50166,7490.0,1.28,30.1158,11.8369,-3.56755,3971.0,1.28,19.9966,25.5904,-3.46224,9391.0,1.28,55.1771,-0.991247,-3.59534,12507.0,1.28,25.2308,12.9232,-3.47505,185.0,1.28,43.0727,-0.460897,-3.45209,4732.0,1.28,33.392,3.21039,-3.64635,6305.0,1.28,22.4675,12.8514,-3.51224,1956.0,1.28,31.1033,2.29507,-3.53585,5574.0,1.28,16.7045,20.9926,-3.5714,11218.0,1.28,28.5978,3.52831,-3.5666,12624.0,1.28,13.2905,37.7725,-3.63027,1590.0,1.28,38.5953,-3.40266,-3.45435,3107.0,1.6,15.8335,16.276,-3.54339,5180.0,1.28,23.3777,4.58003,-3.63921,8697.0,1.28,17.7706,9.91655,-3.525,2814.0,1.28,13.1057,54.1871,-3.51869,13122.0,1.6,15.0679,7.9182,-3.48664,8081.0,1.28,11.2853,10.725,-3.46447,8772.0,1.28,5.18549,43.3449,-3.58498,6702.0,1.28,4.16184,35.7022,-3.68321,12735.0,1.6,6.26153,19.7567,-3.68185,454.0,1.28,5.27795,17.3403,-3.60043,5660.0,1.28,10.7889,6.10315,-3.47534,10330.0,1.28,2.98717,43.7921,-3.47369,3219.0,1.28,7.2453,9.56389,-3.47695,1009.0,1.6,2.44928,17.7969,-3.48764,1516.0,1.28,-0.244311,27.4378,-3.68839,8539.0,1.28,1.38847,49.7622,-3.52047,6441.0,1.28,-0.0897092,24.4569,-3.48684,8451.0,1.6,-3.34063,37.4228,-3.49708,2141.0,1.28,-3.66748,20.1763,-3.68849,8917.0,1.28,-0.330988,5.64389,-3.60515,13242.0,1.28,-1.75044,3.83267,-3.48604,11.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1009.0,2.44928,17.7969,-3.48764,1.6,454.0,1.28,5.27795,17.3403,-3.60043,12735.0,1.6,6.26153,19.7567,-3.68185,2141.0,1.28,-3.66748,20.1763,-3.68849,6441.0,1.28,-0.0897092,24.4569,-3.48684,3219.0,1.28,7.2453,9.56389,-3.47695,1516.0,1.28,-0.244311,27.4378,-3.68839,8081.0,1.28,11.2853,10.725,-3.46447,8917.0,1.28,-0.330988,5.64389,-3.60515,3107.0,1.6,15.8335,16.276,-3.54339,5660.0,1.28,10.7889,6.10315,-3.47534,13242.0,1.28,-1.75044,3.83267,-3.48604,5574.0,1.28,16.7045,20.9926,-3.5714,13122.0,1.6,15.0679,7.9182,-3.48664,8697.0,1.28,17.7706,9.91655,-3.525,6702.0,1.28,4.16184,35.7022,-3.68321,3971.0,1.28,19.9966,25.5904,-3.46224,8451.0,1.6,-3.34063,37.4228,-3.49708,6305.0,1.28,22.4675,12.8514,-3.51224,12624.0,1.28,13.2905,37.7725,-3.63027,12507.0,1.28,25.2308,12.9232,-3.47505,5180.0,1.28,23.3777,4.58003,-3.63921,8772.0,1.28,5.18549,43.3449,-3.58498,10330.0,1.28,2.98717,43.7921,-3.47369,3160.0,1.28,28.0267,25.5995,-3.57666,7490.0,1.28,30.1158,11.8369,-3.56755,8245.0,1.28,31.272,18.6063,-3.57651,13399.0,1.6,30.1547,27.702,-3.46513,11218.0,1.28,28.5978,3.52831,-3.5666,13337.0,1.28,32.5903,23.7143,-3.64699,8539.0,1.28,1.38847,49.7622,-3.52047,1956.0,1.28,31.1033,2.29507,-3.53585,3816.0,1.28,28.2005,39.2479,-3.64582,4732.0,1.28,33.392,3.21039,-3.64635,3208.0,1.28,25.8444,42.8671,-3.50166,6108.0,1.28,38.0076,21.2446,-3.56122,5119.0,1.28,36.6491,29.1354,-3.47255,2814.0,1.28,13.1057,54.1871,-3.51869,10670.0,1.6,41.7643,27.8375,-3.5207,1677.0,1.28,43.5008,17.6262,-3.56948,1590.0,1.28,38.5953,-3.40266,-3.45435,11635.0,1.6,41.0161,34.8971,-3.6654,651.0,1.28,43.0658,30.4506,-3.55847,185.0,1.28,43.0727,-0.460897,-3.45209,12156.0,1.28,43.6917,35.7619,-3.65133,4080.0,1.6,48.717,8.09778,-3.55597,5464.0,1.6,38.0369,49.0651,-3.52889,7321.0,1.28,50.8913,19.1018,-3.59068,8910.0,1.6,41.8871,46.2846,-3.49332,6820.0,1.6,51.0208,26.7678,-3.6831,12575.0,1.28,52.9552,7.28456,-3.51256,5899.0,1.28,54.506,22.1006,-3.49919,6794.0,1.28,41.664,53.4164,-3.62996,1006.0,1.28,53.5513,34.2341,-3.60678,9391.0,1.28,55.1771,-0.991247,-3.59534,4236.0,1.6,54.4322,48.1435,-3.48367,12.0,0.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
1516.0,-0.244311,27.4378,-3.68839,1.28,6441.0,1.28,-0.0897092,24.4569,-3.48684,2141.0,1.28,-3.66748,20.1763,-3.68849,6702.0,1.28,4.16184,35.7022,-3.68321,1009.0,1.6,2.44928,17.7969,-3.48764,12735.0,1.6,6.26153,19.7567,-3.68185,8451.0,1.6,-3.34063,37.4228,-3.49708,454.0,1.28,5.27795,17.3403,-3.60043,10330.0,1.28,2.98717,43.7921,-3.47369,8772.0,1.28,5.18549,43.3449,-3.58498,12624.0,1.28,13.2905,37.7725,-3.63027,5574.0,1.28,16.7045,20.9926,-3.5714,3219.0,1.28,7.2453,9.56389,-3.47695,3107.0,1.6,15.8335,16.276,-3.54339,8081.0,1.28,11.2853,10.725,-3.46447,3971.0,1.28,19.9966,25.5904,-3.46224,8917.0,1.28,-0.330988,5.64389,-3.60515,8539.0,1.28,1.38847,49.7622,-3.52047,13242.0,1.28,-1.75044,3.83267,-3.48604,5660.0,1.28,10.7889,6.10315,-3.47534,13122.0,1.6,15.0679,7.9182,-3.48664,8697.0,1.28,17.7706,9.91655,-3.525,6305.0,1.28,22.4675,12.8514,-3.51224,3160.0,1.28,28.0267,25.5995,-3.57666,12507.0,1.28,25.2308,12.9232,-3.47505,2814.0,1.28,13.1057,54.1871,-3.51869,3208.0,1.28,25.8444,42.8671,-3.50166,13399.0,1.6,30.1547,27.702,-3.46513,3816.0,1.28,28.2005,39.2479,-3.64582,8245.0,1.28,31.272,18.6063,-3.57651,5180.0,1.28,23.3777,4.58003,-3.63921,13337.0,1.28,32.5903,23.7143,-3.64699,7490.0,1.28,30.1158,11.8369,-3.56755,5119.0,1.28,36.6491,29.1354,-3.47255,11218.0,1.28,28.5978,3.52831,-3.5666,6108.0,1.28,38.0076,21.2446,-3.56122,1956.0,1.28,31.1033,2.29507,-3.53585,4732.0,1.28,33.392,3.21039,-3.64635,11635.0,1.6,41.0161,34.8971,-3.6654,10670.0,1.6,41.7643,27.8375,-3.5207,651.0,1.28,43.0658,30.4506,-3.55847,5464.0,1.6,38.0369,49.0651,-3.52889,12156.0,1.28,43.6917,35.7619,-3.65133,1677.0,1.28,43.5008,17.6262,-3.56948,8910.0,1.6,41.8871,46.2846,-3.49332,6794.0,1.28,41.664,53.4164,-3.62996,1590.0,1.28,38.5953,-3.40266,-3.45435,6820.0,1.6,51.0208,26.7678,-3.6831,185.0,1.28,43.0727,-0.460897,-3.45209,7321.0,1.28,50.8913,19.1018,-3.59068,4080.0,1.6,48.717,8.09778,-3.55597,1006.0,1.28,53.5513,34.2341,-3.60678,5899.0,1.28,54.506,22.1006,-3.49919,12575.0,1.28,52.9552,7.28456,-3.51256,4236.0,1.6,54.4322,48.1435,-3.48367,9391.0,1.28,55.1771,-0.991247,-3.59534,8.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1590.0,38.5953,-3.40266,-3.45435,1.28,185.0,1.28,43.0727,-0.460897,-3.45209,4732.0,1.28,33.392,3.21039,-3.64635,1956.0,1.28,31.1033,2.29507,-3.53585,11218.0,1.28,28.5978,3.52831,-3.5666,4080.0,1.6,48.717,8.09778,-3.55597,9391.0,1.28,55.1771,-0.991247,-3.59534,5180.0,1.28,23.3777,4.58003,-3.63921,7490.0,1.28,30.1158,11.8369,-3.56755,12575.0,1.28,52.9552,7.28456,-3.51256,12507.0,1.28,25.2308,12.9232,-3.47505,1677.0,1.28,43.5008,17.6262,-3.56948,6305.0,1.28,22.4675,12.8514,-3.51224,8245.0,1.28,31.272,18.6063,-3.57651,6108.0,1.28,38.0076,21.2446,-3.56122,8697.0,1.28,17.7706,9.91655,-3.525,7321.0,1.28,50.8913,19.1018,-3.59068,13122.0,1.6,15.0679,7.9182,-3.48664,13337.0,1.28,32.5903,23.7143,-3.64699,5660.0,1.28,10.7889,6.10315,-3.47534,5899.0,1.28,54.506,22.1006,-3.49919,3107.0,1.6,15.8335,16.276,-3.54339,8081.0,1.28,11.2853,10.725,-3.46447,3160.0,1.28,28.0267,25.5995,-3.57666,10670.0,1.6,41.7643,27.8375,-3.5207,13399.0,1.6,30.1547,27.702,-3.46513,5119.0,1.28,36.6491,29.1354,-3.47255,6820.0,1.6,51.0208,26.7678,-3.6831,5574.0,1.28,16.7045,20.9926,-3.5714,3219.0,1.28,7.2453,9.56389,-3.47695,651.0,1.28,43.0658,30.4506,-3.55847,3971.0,1.28,19.9966,25.5904,-3.46224,11635.0,1.6,41.0161,34.8971,-3.6654,454.0,1.28,5.27795,17.3403,-3.60043,12156.0,1.28,43.6917,35.7619,-3.65133,12735.0,1.6,6.26153,19.7567,-3.68185,8917.0,1.28,-0.330988,5.64389,-3.60515,1006.0,1.28,53.5513,34.2341,-3.60678,13242.0,1.28,-1.75044,3.83267,-3.48604,1009.0,1.6,2.44928,17.7969,-3.48764,3816.0,1.28,28.2005,39.2479,-3.64582,6441.0,1.28,-0.0897092,24.4569,-3.48684,3208.0,1.28,25.8444,42.8671,-3.50166,12624.0,1.28,13.2905,37.7725,-3.63027,2141.0,1.28,-3.66748,20.1763,-3.68849,1516.0,1.28,-0.244311,27.4378,-3.68839,8910.0,1.6,41.8871,46.2846,-3.49332,6702.0,1.28,4.16184,35.7022,-3.68321,5464.0,1.6,38.0369,49.0651,-3.52889,4236.0,1.6,54.4322,48.1435,-3.48367,6794.0,1.28,41.664,53.4164,-3.62996,8772.0,1.28,5.18549,43.3449,-3.58498,8451.0,1.6,-3.34063,37.4228,-3.49708,10330.0,1.28,2.98717,43.7921,-3.47369,2814.0,1.28,13.1057,54.1871,-3.51869,8539.0,1.28,1.38847,49.7622,-3.52047,12.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
1677.0,43.5008,17.6262,-3.56948,1.28,6108.0,1.28,38.0076,21.2446,-3.56122,7321.0,1.28,50.8913,19.1018,-3.59068,10670.0,1.6,41.7643,27.8375,-3.5207,4080.0,1.6,48.717,8.09778,-3.55597,6820.0,1.6,51.0208,26.7678,-3.6831,5899.0,1.28,54.506,22.1006,-3.49919,8245.0,1.28,31.272,18.6063,-3.57651,13337.0,1.28,32.5903,23.7143,-3.64699,651.0,1.28,43.0658,30.4506,-3.55847,5119.0,1.28,36.6491,29.1354,-3.47255,12575.0,1.28,52.9552,7.28456,-3.51256,7490.0,1.28,30.1158,11.8369,-3.56755,13399.0,1.6,30.1547,27.702,-3.46513,3160.0,1.28,28.0267,25.5995,-3.57666,11635.0,1.6,41.0161,34.8971,-3.6654,4732.0,1.28,33.392,3.21039,-3.64635,185.0,1.28,43.0727,-0.460897,-3.45209,12156.0,1.28,43.6917,35.7619,-3.65133,12507.0,1.28,25.2308,12.9232,-3.47505,1006.0,1.28,53.5513,34.2341,-3.60678,1956.0,1.28,31.1033,2.29507,-3.53585,11218.0,1.28,28.5978,3.52831,-3.5666,6305.0,1.28,22.4675,12.8514,-3.51224,1590.0,1.28,38.5953,-3.40266,-3.45435,9391.0,1.28,55.1771,-0.991247,-3.59534,5180.0,1.28,23.3777,4.58003,-3.63921,3971.0,1.28,19.9966,25.5904,-3.46224,3816.0,1.28,28.2005,39.2479,-3.64582,8697.0,1.28,17.7706,9.91655,-3.525,5574.0,1.28,16.7045,20.9926,-3.5714,3107.0,1.6,15.8335,16.276,-3.54339,8910.0,1.6,41.8871,46.2846,-3.49332,13122.0,1.6,15.0679,7.9182,-3.48664,3208.0,1.28,25.8444,42.8671,-3.50166,5464.0,1.6,38.0369,49.0651,-3.52889,4236.0,1.6,54.4322,48.1435,-3.48367,8081.0,1.28,11.2853,10.725,-3.46447,5660.0,1.28,10.7889,6.10315,-3.47534,6794.0,1.28,41.664,53.4164,-3.62996,12624.0,1.28,13.2905,37.7725,-3.63027,3219.0,1.28,7.2453,9.56389,-3.47695,12735.0,1.6,6.26153,19.7567,-3.68185,454.0,1.28,5.27795,17.3403,-3.60043,1009.0,1.6,2.44928,17.7969,-3.48764,6702.0,1.28,4.16184,35.7022,-3.68321,6441.0,1.28,-0.0897092,24.4569,-3.48684,1516.0,1.28,-0.244311,27.4378,-3.68839,8917.0,1.28,-0.330988,5.64389,-3.60515,8772.0,1.28,5.18549,43.3449,-3.58498,2141.0,1.28,-3.66748,20.1763,-3.68849,13242.0,1.28,-1.75044,3.83267,-3.48604,2814.0,1.28,13.1057,54.1871,-3.51869,10330.0,1.28,2.98717,43.7921,-3.47369,8451.0,1.6,-3.34063,37.4228,-3.49708,8539.0,1.28,1.38847,49.7622,-3.52047,10.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
